AÑO,MES,CONCESION,ENTIDAD PRESTADORA,TIPO DE VEHICULO,UNIDAD DE MEDIDA,TOTAL,,,,,,
2023,3,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,34049,,,,,,
2023,3,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,PESADOS,NÚMERO DE EJES COBRABLES,6797,,,,,,
2023,4,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,39957,,,,,,
2023,4,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,PESADOS,NÚMERO DE VEHÍCULOS,6329,,,,,,
2023,4,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,36106,,,,,,
2023,4,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,PESADOS,NÚMERO DE EJES COBRABLES,6329,,,,,,
2023,5,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,42165,,,,,,
2023,5,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,PESADOS,NÚMERO DE VEHÍCULOS,6718,,,,,,
2023,5,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,37984,,,,,,
2023,5,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,PESADOS,NÚMERO DE EJES COBRABLES,6718,,,,,,
2023,6,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,40721,,,,,,
2023,6,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,PESADOS,NÚMERO DE VEHÍCULOS,7453,,,,,,
2023,6,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,36777,,,,,,
2023,6,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,PESADOS,NÚMERO DE EJES COBRABLES,7453,,,,,,
2023,7,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,44701,,,,,,
2023,7,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,PESADOS,NÚMERO DE VEHÍCULOS,7018,,,,,,
2023,7,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,40454,,,,,,
2023,7,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,PESADOS,NÚMERO DE EJES COBRABLES,7018,,,,,,
2023,8,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,47052,,,,,,
2023,8,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,PESADOS,NÚMERO DE VEHÍCULOS,7819,,,,,,
2023,8,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,42606,,,,,,
2023,8,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,PESADOS,NÚMERO DE EJES COBRABLES,7819,,,,,,
2023,9,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,42677,,,,,,
2023,9,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,PESADOS,NÚMERO DE VEHÍCULOS,7353,,,,,,
2023,9,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,38370,,,,,,
2023,9,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,PESADOS,NÚMERO DE EJES COBRABLES,7353,,,,,,
2023,10,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,43570,,,,,,
2023,10,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,PESADOS,NÚMERO DE VEHÍCULOS,7506,,,,,,
2023,10,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,39350,,,,,,
2023,10,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,PESADOS,NÚMERO DE EJES COBRABLES,7506,,,,,,
2023,11,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,43934,,,,,,
2023,11,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,PESADOS,NÚMERO DE VEHÍCULOS,7568,,,,,,
2023,11,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,39783,,,,,,
2023,11,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,PESADOS,NÚMERO DE EJES COBRABLES,7568,,,,,,
2023,12,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,49680,,,,,,
2023,12,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,PESADOS,NÚMERO DE VEHÍCULOS,9035,,,,,,
2023,12,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,45897,,,,,,
2023,12,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,PESADOS,NÚMERO DE EJES COBRABLES,9035,,,,,,
2024,1,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,49289,,,,,,
2024,1,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,PESADOS,NÚMERO DE VEHÍCULOS,7814,,,,,,
2024,1,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,45867,,,,,,
2024,1,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,PESADOS,NÚMERO DE EJES COBRABLES,7814,,,,,,
2024,2,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,43935,,,,,,
2024,2,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,PESADOS,NÚMERO DE VEHÍCULOS,5802,,,,,,
2024,2,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,40660,,,,,,
2024,2,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,PESADOS,NÚMERO DE EJES COBRABLES,5802,,,,,,
2024,3,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,46116,,,,,,
2024,3,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,PESADOS,NÚMERO DE VEHÍCULOS,5402,,,,,,
2024,3,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,43466,,,,,,
2024,3,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,PESADOS,NÚMERO DE EJES COBRABLES,5402,,,,,,
2024,4,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,43209,,,,,,
2024,4,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,PESADOS,NÚMERO DE VEHÍCULOS,5741,,,,,,
2024,4,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,40120,,,,,,
2024,4,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,PESADOS,NÚMERO DE EJES COBRABLES,5741,,,,,,
2024,5,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,46733,,,,,,
2024,5,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,PESADOS,NÚMERO DE VEHÍCULOS,7706,,,,,,
2024,5,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,42344,,,,,,
2024,5,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,PESADOS,NÚMERO DE EJES COBRABLES,7706,,,,,,
2024,6,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,46247,,,,,,
2024,6,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,PESADOS,NÚMERO DE VEHÍCULOS,7404,,,,,,
2024,6,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,42219,,,,,,
2024,6,NUEVO MOCUPE – CAYALTÍ – OYOTÚN,CONCESIÓN VALLE DEL ZAÑA S.A.,PESADOS,NÚMERO DE EJES COBRABLES,7404,,,,,,
2019,1,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,"14,830",,,,,,
2019,1,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,"14,830",,,,,,
2019,1,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,PESADOS,NÚMERO DE EJES COBRABLES,"22,085",,,,,,
2019,1,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,PESADOS,NÚMERO DE VEHÍCULOS,"5,970",,,,,,
2019,2,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,"10,902",,,,,,
2019,2,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,"10,902",,,,,,
2019,2,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,PESADOS,NÚMERO DE EJES COBRABLES,"14,651",,,,,,
2019,2,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,PESADOS,NÚMERO DE VEHÍCULOS,"3,992",,,,,,
2019,3,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,"12,001",,,,,,
2019,3,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,"12,001",,,,,,
2019,3,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,PESADOS,NÚMERO DE EJES COBRABLES,"21,025",,,,,,
2019,3,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,PESADOS,NÚMERO DE VEHÍCULOS,"5,664",,,,,,
2019,4,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,"11,614",,,,,,
2019,4,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,"11,614",,,,,,
2019,4,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,PESADOS,NÚMERO DE EJES COBRABLES,"22,838",,,,,,
2019,4,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,PESADOS,NÚMERO DE VEHÍCULOS,"6,172",,,,,,
2019,5,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,"11,508",,,,,,
2019,5,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,"11,508",,,,,,
2019,5,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,PESADOS,NÚMERO DE EJES COBRABLES,"22,857",,,,,,
2019,5,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,PESADOS,NÚMERO DE VEHÍCULOS,"6,280",,,,,,
2019,6,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,"11,497",,,,,,
2019,6,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,"11,497",,,,,,
2019,6,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,PESADOS,NÚMERO DE EJES COBRABLES,"21,912",,,,,,
2019,6,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,PESADOS,NÚMERO DE VEHÍCULOS,"6,002",,,,,,
2019,7,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,"13,616",,,,,,
2019,7,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,"13,616",,,,,,
2019,7,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,PESADOS,NÚMERO DE EJES COBRABLES,"23,316",,,,,,
2019,7,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,PESADOS,NÚMERO DE VEHÍCULOS,"6,275",,,,,,
2019,8,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,"14,951",,,,,,
2019,8,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,"14,951",,,,,,
2019,8,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,PESADOS,NÚMERO DE EJES COBRABLES,"25,011",,,,,,
2019,8,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,PESADOS,NÚMERO DE VEHÍCULOS,"6,584",,,,,,
2019,9,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,"12,573",,,,,,
2019,9,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,"12,573",,,,,,
2019,9,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,PESADOS,NÚMERO DE EJES COBRABLES,"23,308",,,,,,
2019,9,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,PESADOS,NÚMERO DE VEHÍCULOS,"6,304",,,,,,
2019,10,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,"13,206",,,,,,
2019,10,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,"13,206",,,,,,
2019,10,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,PESADOS,NÚMERO DE EJES COBRABLES,"24,635",,,,,,
2019,10,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,PESADOS,NÚMERO DE VEHÍCULOS,"6,603",,,,,,
2019,11,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,"12,769",,,,,,
2019,11,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,"12,769",,,,,,
2019,11,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,PESADOS,NÚMERO DE EJES COBRABLES,"23,958",,,,,,
2019,11,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,PESADOS,NÚMERO DE VEHÍCULOS,"6,425",,,,,,
2019,12,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,"14,562",,,,,,
2019,12,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,"14,562",,,,,,
2019,12,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,PESADOS,NÚMERO DE EJES COBRABLES,"24,388",,,,,,
2019,12,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,PESADOS,NÚMERO DE VEHÍCULOS,"6,566",,,,,,
2020,1,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,"14,777",,,,,,
2020,1,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,PESADOS,NÚMERO DE VEHÍCULOS,5953,,,,,,
2020,1,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,"14,777",,,,,,
2020,1,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,PESADOS,NÚMERO DE EJES COBRABLES,21904,,,,,,
2020,2,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,"11,684",,,,,,
2020,2,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,PESADOS,NÚMERO DE VEHÍCULOS,5417,,,,,,
2020,2,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,"11,684",,,,,,
2020,2,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,PESADOS,NÚMERO DE EJES COBRABLES,19689,,,,,,
2020,3,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,"9,542",,,,,,
2020,3,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,PESADOS,NÚMERO DE VEHÍCULOS,5044,,,,,,
2020,3,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,"9,542",,,,,,
2020,3,"CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI",CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,PESADOS,NÚMERO DE EJES COBRABLES,18289,,,,,,
