AÑO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_jja24
2024,6,21595,1,123,1,1,2.02406E+17,1,1,1,1,2,,1,60,1,1,3,8,1963,1,,,,,,,,,,,,,,,,9622,1312,3,5,1,,1,10,0,11,11,11,11,11,0,55,,55,1,,2,,2,2,4,1025,,,,,,,,,,,,,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1025,,,,,,,,170,1025,1025,1195,1,921.8434505
2024,6,21595,1,123,1,1,2.02406E+17,1,2,2,1,2,,2,56,2,2,5,11,1967,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,6,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,806.8187886
2024,6,21595,1,123,1,1,2.02406E+17,1,3,3,1,2,,2,28,3,3,14,6,1995,1,,,,,,,,,,,,,,,,4417,6120,3,5,1,,1,4,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4,1025,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,1025,,,,,,,,170,1025,1025,1195,1,1017.026089
2024,6,21595,1,123,1,1,2.02406E+17,1,4,3,1,2,,1,24,4,4,28,5,2000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,1,13,2,2,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,10,3,,2,2,2,2,2,2,10,7,2,,,,,,,,,,,,,1,892.3874081
2024,6,21994,1,58,1,1,2.02406E+17,1,1,1,1,2,,2,59,1,1,21,10,1964,1,,,,,,,,,,,,,,,,3321,6512,3,5,1,,3,100,0,8,0,8,0,0,0,16,,16,1,,1,1,1,2,4,4000,,,,,,,,,,,,,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,4000,,,,,,,,,4000,4000,4000,1,730.6303142
2024,6,21994,1,58,1,1,2.02406E+17,1,2,2,1,2,,1,63,2,2,19,6,1960,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,7,,,1,1,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,1,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,834.7931152
2024,6,21994,1,58,1,1,2.02406E+17,1,3,11,1,2,,2,72,3,3,26,1,1952,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,3,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,3,,2,2,2,2,2,2,10,5,4,,,,,,,,,,,,,1,730.6303142
2024,6,21994,1,59,1,1,2.02406E+17,1,1,1,1,2,,2,76,1,2,7,10,1947,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,7,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,1,4,2,,2,,9,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,730.6303142
2024,6,21994,1,59,1,1,2.02406E+17,1,2,3,1,2,,2,39,2,2,25,7,1984,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,1,13,3,3,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,11,6,,2,2,2,2,2,2,10,7,2,,,,,,,,,,,,,1,920.9875895
2024,6,21994,1,60,1,1,2.02406E+17,1,1,1,1,2,,2,29,1,1,12,5,1995,1,,,,,,,,,,,,,,,,5243,4791,2,,3,2,1,1,8,8,8,8,8,8,8,56,,56,1,,1,1,1,2,,,,,,,,,,,,,,,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,1000,200,,,,,,1200,1200,1200,1,920.9875895
2024,6,21994,1,62,1,1,2.02406E+17,1,1,1,1,2,,2,30,1,1,5,12,1993,1,,,,,,,,,,,,,,,,9411,5610,2,,3,2,1,2,8,8,0,0,0,8,8,32,36,68,1,,2,,2,2,,,,,,720,60,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,1,1,1,,,1082,217,720,,260,,,2279,1299,2279,1,920.9875895
2024,6,21994,1,62,1,1,2.02406E+17,1,2,2,1,2,,1,26,2,2,6,2,1998,1,,,,,,,,,,,,,,,,8322,4922,2,,3,2,1,1,0,0,7,7,7,0,7,28,16,44,1,,1,2,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,693,,,,,,,693,693,693,1,902.0293458
2024,6,22161,1,112,1,1,2.02406E+17,1,1,1,1,2,,2,65,1,1,6,5,1959,1,,,,,,,,,,,,,,,,9111,9700,6,,,,1,1,0,11,11,11,11,11,0,55,,55,1,,2,,2,2,4,150,10,,,,,,,,,,,,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,8,2,,2,2,2,2,2,2,10,7,1,150,300,,,,,,,,450,450,450,1,939.8037034
2024,6,22161,1,112,1,1,2.02406E+17,1,2,5,1,2,,2,16,2,2,28,1,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,1,6,,,2,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1154.036701
2024,6,22161,1,112,1,1,2.02406E+17,1,3,5,1,2,,1,14,3,3,9,4,2010,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,1,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,1,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1039.476277
2024,6,22161,1,113,1,1,2.02406E+17,1,1,1,1,2,,2,67,1,1,1,1,1957,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,2,3,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,2,,2,2,2,2,2,2,1,7,4,,,,,,,,,,,,,1,939.8037034
2024,6,22161,1,114,1,1,2.02406E+17,1,1,1,1,2,,2,28,1,1,28,10,1995,1,,,,,,,,,,,,,,,,9535,4782,2,,3,2,1,1,6,0,0,0,0,6,6,18,,18,1,,1,1,1,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,,,92,10,,,,,,102,102,102,1,1184.658685
2024,6,22161,1,114,1,1,2.02406E+17,1,2,2,1,2,,1,22,2,2,2,4,2002,1,,,,,,,,,,,,,,,,8342,2395,3,5,1,,3,100,0,8,8,8,8,8,6,46,,46,1,,1,1,1,1,3,550,,,,,,,,,,,,,,,2,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1100,,,,,,,,,1100,1100,1100,1,1039.476277
2024,6,22161,1,115,1,1,2.02406E+17,1,1,1,1,2,,1,74,1,1,18,4,1950,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,2,5,,,1,4,2,,2,,2,,1,3,2,,2,,2,,2,,2,,2,,2,,1,3,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1073.787449
2024,6,22161,1,115,1,1,2.02406E+17,1,2,2,1,2,,2,67,2,2,17,1,1957,1,,,,,,,,,,,,,,,,7514,1050,2,,3,2,1,1,0,3,3,3,6,8,3,26,,26,1,,2,,2,2,,,,,,,,,,,,,,,,,1,4,2,,2,,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,55,195,,,,,,250,250,250,1,939.8037034
2024,6,22161,1,115,1,1,2.02406E+17,1,3,3,1,2,,2,46,3,3,22,6,1977,1,,,,,,,,,,,,,,,,5221,4630,3,5,1,,4,150,0,10,10,10,10,10,10,60,,60,1,,2,,2,2,4,2900,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,2900,,,,,,,,488,2900,2900,3388,1,939.8037034
2024,6,22161,1,115,1,1,2.02406E+17,1,4,5,1,2,,1,19,4,4,8,12,2004,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,6,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,10,1,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1039.476277
2024,6,49725,1,29,1,1,2.02406E+17,1,1,1,1,2,,1,34,1,1,22,7,1989,1,,,,,,,,,,,,,,,,8122,2599,3,5,2,1,1,15,0,8,8,8,8,0,6,38,,45,2,45,2,,2,2,4,1500,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,5,2,,2,2,2,2,2,2,10,7,1,1500,,,,,,,,324,1500,1500,1824,1,951.1885201
2024,6,49725,1,29,1,1,2.02406E+17,1,2,2,1,2,,2,32,2,2,18,12,1991,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,971.1799581
2024,6,49725,1,32,1,1,2.02406E+17,1,1,1,1,2,,2,30,1,1,27,10,1993,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,971.1799581
2024,6,49725,1,32,1,1,2.02406E+17,1,5,8,1,2,,1,20,5,5,22,10,2003,1,,,,,,,,,,,,,,,,7354,1410,3,5,3,2,2,30,0,11,11,11,11,11,6,61,,61,1,,2,,2,2,2,350,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1516,,,,,,,,,1516,1516,1516,1,852.1598163
2024,6,49725,1,38,1,1,2.02406E+17,1,1,1,1,2,,2,43,1,1,2,9,1980,1,,,,,,,,,,,,,,,,9111,9700,6,,,,1,1,0,10,10,10,10,10,7,57,,57,1,,2,,2,2,3,650,90,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1300,390,,,,,,,,1690,1690,1690,1,971.1799581
2024,6,49725,1,38,1,1,2.02406E+17,1,2,3,1,2,,2,17,2,2,8,4,2007,1,,,,,,,,,,,,,,,,5211,4649,3,5,2,1,1,3,4,4,4,4,4,4,4,28,,28,1,,2,,2,2,2,100,,,,,,,,,,,,,,,2,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,7,1,433,,,,,,,,,433,433,433,1,946.0761389
2024,6,49725,1,47,1,1,2.02406E+17,1,1,1,1,2,,2,28,1,1,4,4,1996,1,,,,,,,,,,,,,,,,7354,1410,3,5,3,2,1,5,0,0,11,0,6,11,8,36,,36,1,,2,,2,2,2,125,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,5,2,,2,2,2,2,2,2,1,1,1,541,,,,,,,,,541,541,541,1,971.1799581
2024,6,49725,1,47,1,1,2.02406E+17,1,2,2,1,2,,1,27,2,2,15,1,1997,1,,,,,,,,,,,,,,,,9541,4789,3,5,3,2,1,10,0,0,0,0,0,8,8,16,,48,2,48,2,,2,2,4,2000,120,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,1,1,1,2000,520,,,,,,,,2520,2520,2520,1,951.1885201
2024,6,2785501,1,33,1,1,2.02406E+19,1,1,1,1,2,,2,39,1,1,5,3,1985,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,13,5,4,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,4,,6,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,1,950.011908
2024,6,2785501,1,33,1,1,2.02406E+19,1,2,2,1,2,,1,42,2,2,11,8,1981,1,,,,,,,,,,,,,,,,7111,4100,3,5,1,,2,50,0,8,8,8,8,8,5,45,,45,1,,2,,2,1,2,600,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,5,2,,2,2,2,2,2,2,1,1,1,2598,,,,,,,,,2598,2598,2598,1,930.4562077
2024,6,2785501,1,33,1,1,2.02406E+19,1,3,3,1,2,,1,15,3,3,9,10,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,9,4,,,,,,,,,,,,,1,833.5859552
2024,6,2785501,1,38,1,1,2.02406E+19,1,1,1,1,2,,2,32,1,1,21,1,1992,1,,,,,,,,,,,,,,,,4417,7730,3,5,1,,3,80,0,8,8,8,8,8,0,40,,40,1,,1,1,1,2,4,1900,,,,,,,,,,,,,,,1,3,1,1,1,2,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,11,5,,2,2,2,2,2,2,10,1,1,1900,,,,,,,,507,1900,1900,2407,1,950.011908
2024,6,28019,1,99,1,1,2.02406E+17,1,1,1,1,2,,1,65,1,1,4,4,1959,1,,,,,,,,,,,,,,,,4132,8219,2,,3,2,1,1,0,0,0,0,0,4,0,4,,4,1,,1,1,1,2,,,,,,,,,,,,,,,,,1,4,2,,2,,2,,1,3,2,,2,,2,,2,,2,,2,,2,,1,3,9,3,,2,2,2,2,2,2,10,7,1,,,200,,,,,,,200,200,200,1,1304.21102
2024,6,28019,1,99,1,1,2.02406E+17,1,2,2,1,2,,2,60,2,2,13,4,1964,1,,,,,,,,,,,,,,,,9533,4799,2,,3,2,1,1,1,1,1,1,1,1,1,7,,7,1,,2,,2,2,,,,,,,,,,,,,,,,,1,4,2,,2,,2,,1,4,2,,2,,2,,2,,2,,1,5,2,,2,,9,3,,2,2,2,1,2,2,10,7,1,,,130,200,,,,,,330,330,330,1,1141.475762
2024,6,28019,1,99,1,1,2.02406E+17,1,3,3,1,2,,1,27,3,3,7,10,1996,1,,,,,,,,,,,,,,,,2634,8690,2,,2,2,1,1,4,4,4,4,4,0,0,20,,20,1,,1,1,1,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,1,5,2,,2,,11,6,,2,2,2,2,2,2,10,7,1,,,1250,,,,,,,1250,1250,1250,1,1409.25529
2024,6,28019,1,99,1,1,2.02406E+17,1,4,3,1,2,,1,25,4,4,20,8,1998,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,10,1,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1409.25529
2024,6,2687402,1,69,1,1,2.02406E+19,1,1,1,1,2,,1,67,1,2,14,4,1957,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,2,7,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,2,,11,5,,1,2,2,2,2,2,10,9,4,,,,,,,,,,,,,1,946.1069085
2024,6,2687402,1,69,1,1,2.02406E+19,1,2,2,1,2,,2,66,2,2,19,3,1958,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,2,3,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,828.0547303
2024,6,47736,1,85,1,1,2.02406E+17,1,1,1,1,2,,2,45,1,1,17,8,1978,1,,,,,,,,,,,,,,,,1211,7020,1,,1,,1,11,0,8,8,8,8,8,0,40,,40,1,,1,1,1,2,,,,15000,,,,,,,,,,,,,1,1,1,2,2,,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,11,5,,2,2,2,2,2,2,10,6,1,,,15000,,,,,,,15000,15000,15000,1,1146.927008
2024,6,47736,1,85,1,1,2.02406E+17,1,2,2,1,2,,1,53,2,2,19,2,1971,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,2,2,7,,,1,2,2,,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1310.439426
2024,6,47736,1,87,1,1,2.02406E+17,1,1,1,1,2,,1,71,1,2,26,9,1952,1,,,,,,,,,,,,,,,,2149,7110,2,,2,2,1,1,6,12,12,10,12,10,8,70,,70,1,,2,,2,2,,,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,11,5,,2,2,2,2,2,2,12,6,1,,,15000,,,,,,,15000,15000,15000,1,1310.439426
2024,6,47736,1,87,1,1,2.02406E+17,1,2,2,1,2,,2,56,2,2,17,5,1968,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,2,3,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1146.927008
2024,6,28827,1,99,1,1,2.02406E+17,1,1,1,1,2,,1,57,1,1,12,5,1967,2,1,,,,,,,,,,,,,,,9112,7830,3,4,1,,2,42,0,0,0,0,0,0,0,0,13,61,2,48,1,1,1,2,4,1025,,,,250,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,6,5,,2,2,2,2,2,2,1,1,1,1025,,,,250,,,,,1275,1025,1275,1,983.6430122
